Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Volk,1946-1969,1948,1948-09-30,"Denn damit wäre gerade das Gegenteil von dem erreicht worden, was Außenminister Marshall als eine der wichtigsten Prinzipien der amerikanischen Außenpolitik unterstrich: die USA würden niemals in grundsätzlichen Fragen Kompromisse schließen und niemals zulassen, daß mit den Rechten und Freiheiten anderer Völker Kuhhandel getrieben werde.","Denn damit wäre gerade das Gegenteil von dem erreicht worden, was Außenminister Marshall als eine der wichtigsten Prinzipien der amerikanischen Außenpolitik unterstrich: die USA würden niemals in grundsätzlichen Fragen Kompromisse schließen und niemals zulassen, daß mit den Rechten und Freiheiten anderer Völker Kuhhandel getrieben werde.",42,1,1,zukünftig/projiziert,"„andere Völker“ wird als Rechtssubjekt dargestellt, dessen Rechte künftig geschützt werden sollen, ohne ethnisch-biologische Rhetorik."
Volk,1946-1969,1948,1948-06-03,"Nur dauerte diese ""Beteiligung des Volkes an der Ausarbeitung der Verfassung"" in der Sowjetunion seinerzeit (1936) volle fünf Monate.","Nur dauerte diese ""Beteiligung des Volkes an der Ausarbeitung der Verfassung"" in der Sowjetunion seinerzeit (1936) volle fünf Monate.",43,1,1,historisch/überholt,"Die Anführungszeichen und der Verweis auf 1936 machen 'Volk' ironisch-kritisch als formale, retrospektive Beteiligungsbehauptung sichtbar, nicht als ethnische Blutsgemeinschaft."
Volk,1946-1969,1948,1948-10-21,"Wenn das gequälte Volk trotzdem noch jahrelang auf den Frieden warten mußte, so hatte das mehrere Gründe.","Wenn das gequälte Volk trotzdem noch jahrelang auf den Frieden warten mußte, so hatte das mehrere Gründe.",44,1,2,gegenwärtig/neutral,"Bezieht sich auf die leidende Bevölkerung nach dem Krieg und beschreibt sie empathisch und beschreibend, nicht als ethnische/blutgemeinschaftliche Entität."
Volk,1946-1969,1948,1948-07-01,"Im Zusammenhang mit dem eigentümlichen Schicksal des Volkes, das seit zwei Jahrtausenden in der ganzen Welt zerstreut lebt und in seinen kulturellen Bestrebungen überall Berührungspunkte mit anderen Völkern findet, hat sich die jüdische Musik zu einem Erscheinungskomplex herausgebildet, der mannigfaltigste Elemente, Ausdrucksformen und Inhalte umfaßt.","Im Zusammenhang mit dem eigentümlichen Schicksal des Volkes, das seit zwei Jahrtausenden in der ganzen Welt zerstreut lebt und in seinen kulturellen Bestrebungen überall Berührungspunkte mit anderen Völkern findet, hat sich die jüdische Musik zu einem Erscheinungskomplex herausgebildet, der mannigfaltigste Elemente, Ausdrucksformen und Inhalte umfaßt.",45,4,2,gegenwärtig/neutral,"Bezieht sich auf das jüdische Volk als überdauernde ethnokulturelle Gemeinschaft in der Diaspora; analytisch-reflexiver Ton, nicht staatsbürgerlich oder stolz beschwörend."
Volk,1946-1969,1948,1948-08-05,"Es wird viel von einem Lastenausgleich gesprochen, doch noch mehr darüber geschwiegen, die einen denken an ihn Tag und Nacht, die anderen suchen ihn aus ihren Gedanken zu verdrängen, er verkörpert Hoffnung und Furcht zugleich und manche fühlen sich verleitet zu glauben, daß durch ihn die bestehende Spaltung des deutschen Volkes in zwei feindliche Lager nicht ausgeglichen, sondern verschärft werden könnte.","Es wird viel von einem Lastenausgleich gesprochen, doch noch mehr darüber geschwiegen, die einen denken an ihn Tag und Nacht, die anderen suchen ihn aus ihren Gedanken zu verdrängen, er verkörpert Hoffnung und Furcht zugleich und manche fühlen sich verleitet zu glauben, daß durch ihn die bestehende Spaltung des deutschen Volkes in zwei feindliche Lager nicht ausgeglichen, sondern verschärft werden könnte.",46,4,2,gegenwärtig/neutral,"»deutschen Volkes« markiert eine bedrohte nationale Einheit im aktuellen politischen Bruch und wird als Sorge/Reflexionsgegenstand, nicht als stolzes Symbol, gebraucht."
Volk,1946-1969,1948,1948-04-08,"Der Kuchen mit Marken und Schaum für das Volk, der Kaffee mit aufsteigendem Duft und Bohnen für die Kämpfer, nein, die Spieler, nein, für die Männer eben, nur die Männer.","Der Kuchen mit Marken und Schaum für das Volk, der Kaffee mit aufsteigendem Duft und Bohnen für die Kämpfer, nein, die Spieler, nein, für die Männer eben, nur die Männer.",47,2,3,gegenwärtig/neutral,"'Volk' wird hier pragmatisch als gegenwärtige Allgemeinheit/Empfängergruppe verwendet und steht kontrastierend zu 'Kämpfer/Männer', ohne explizit ethnische oder biologisierende Aufladung."
Volk,1946-1969,1948,1948-04-15,"Eben weil das deutsche Volk im Krieg unmenschliche Opfer gebracht hat, durch ihn um seine elementarsten Ansprüche an das Leben gebracht worden ist, nunmehr aber sich die Voraussetzung für eine Fortexistenz auf einer neuen ideologischen Grundlage zu schaffen hat, bringt es für die Forderung nach?","Eben weil das deutsche Volk im Krieg unmenschliche Opfer gebracht hat, durch ihn um seine elementarsten Ansprüche an das Leben gebracht worden ist, nunmehr aber sich die Voraussetzung für eine Fortexistenz auf einer neuen ideologischen Grundlage zu schaffen hat, bringt es für die Forderung nach?",48,2,2,zukünftig/projiziert,"Das ‚deutsche Volk‘ wird als kollektive Einheit nach Kriegserfahrung adressiert — national benannt, aber im Sinne eines Neuaufbaus auf neuer ideologischer Grundlage, eher reflexiv denn biologisch aufgeladen."
Volk,1946-1969,1948,1948-07-08,Auch vom Osten her wird die Schicksalsfrage von Leben und Tod an die europäischen Völker gestellt:,Auch vom Osten her wird die Schicksalsfrage von Leben und Tod an die europäischen Völker gestellt:,49,2,2,zukünftig/projiziert,"'Völker' wird als kollektive politische Einheiten in einem drohenden, zukunftsgerichteten Existenzkontext verwendet, warnend statt identitätsstiftend."
Volk,1946-1969,1948,1948-01-29,"""Recht ist, was dem Volke nützt, Unrecht ist, was ihm schadet"", Verfehlt diesem Grundsatz,von seinen sonstigen Konsequenzen abgesehen, zunächst ganz einfach die Eignung zur Rechtsidee.","""Recht ist, was dem Volke nützt, Unrecht ist, was ihm schadet"", Verfehlt diesem Grundsatz,von seinen sonstigen Konsequenzen abgesehen, zunächst ganz einfach die Eignung zur Rechtsidee.",50,3,1,gegenwärtig/neutral,"Der Satz kritisiert einen populistischen Nutzenbegriff; 'Volk' ist hier als alltägliche Bevölkerung und Gegenstand kritischer Ablehnung gebraucht, nicht als ethnische Blutsgemeinschaft."
Volk,1946-1969,1948,1948-03-18,"Der 18. Januar 1871 war ein großer Tag für das deutsche Volk, aber kein Tag des deutschen Volkes.","Der 18. Januar 1871 war ein großer Tag für das deutsche Volk, aber kein Tag des deutschen Volkes.",51,2,2,historisch/überholt,Der Satz differenziert kritisch zwischen dem alltäglichen Bevölkerungsbegriff und der fehlenden politischen/volksstaatlichen Repräsentation von 1871.
Volk,1946-1969,1948,1948-04-08,"Frans Tireur meinte, die europäischen Völker sollten lieber auf den Marshall-Plan verzichten, als Spanien zulassen:","Frans Tireur meinte, die europäischen Völker sollten lieber auf den Marshall-Plan verzichten, als Spanien zulassen:",52,3,2,zukünftig/projiziert,„Völker“ bezeichnet hier kollektive politische Einheiten und dient einem normativen Ausschlussappell gegen Franco‑Spanien — politisch/ideologisch (nicht biologisch) und auf eine zukünftige Handlung gerichtet.
Volk,1946-1969,1948,1948-03-18,"Matseilajseblasen zweifellos dem, deutschen Volk kgendwie genützt"" hat, ob es gleich die Mauern von NS Jericho nicht zum Einsturz brachte.","Matseilajseblasen zweifellos dem, deutschen Volk kgendwie genützt"" hat, ob es gleich die Mauern von NS Jericho nicht zum Einsturz brachte.",53,2,3,historisch/überholt,"Das ‚deutschen Volk‘ wird nüchtern-imperfektiv als Begünstigter erwähnt und im kritischen Rückbezug zu den ‚Mauern von NS Jericho‘ dargestellt, ohne offen ethnisierende Rhetorik."
Volk,1946-1969,1948,1948-01-29,"Nicht nur werden dies die wirtschaftlichen und strategischen Interessen Amerikas' und Europas nicht zulassen, auch die wachsende Teilnahme, mit der die islamischen Völker Asiens den Prestigekampf der Araber verfolgen, deutet auf eine Ausbreitung des Konflikts hin.","Nicht nur werden dies die wirtschaftlichen und strategischen Interessen Amerikas' und Europas nicht zulassen, auch die wachsende Teilnahme, mit der die islamischen Völker Asiens den Prestigekampf der Araber verfolgen, deutet auf eine Ausbreitung des Konflikts hin.",54,3,3,zukünftig/projiziert,’Völker’ bezeichnet hier neutral religiös-kulturelle Kollektive und wird im Kontext einer prognostizierten Ausbreitung des Konflikts verwendet.
Volk,1946-1969,1948,1948-01-22,"Im Jahre 1948 sollte man andere Wege gehen unddas deutsche Volk wirklich einmal befragen, ob es das Parteienmonopol bejaht oder ablehnt.","Im Jahre 1948 sollte man andere Wege gehen unddas deutsche Volk wirklich einmal befragen, ob es das Parteienmonopol bejaht oder ablehnt.",55,2,3,gegenwärtig/neutral,Bezieht sich auf die konsultative Bevölkerung als demokratische Legitimation 1948 und nicht auf eine ethnisch-biologische Blutsgemeinschaft.
Volk,1946-1969,1949,1949-11-10,"Früher waren es vornehmlich die Schluchten und Untiefen der menschlichen Seele, die mit goldenen Dichterworten ausgefüllt wurden, und das Volk ging hin und kaufte die Werke und beweinte sie.","Früher waren es vornehmlich die Schluchten und Untiefen der menschlichen Seele, die mit goldenen Dichterworten ausgefüllt wurden, und das Volk ging hin und kaufte die Werke und beweinte sie.",56,3,3,historisch/überholt,"Das ‚Volk‘ meint hier die allgemeine Leserschaft in der Vergangenheit als konsumierende, emotional berührte Masse, ohne explizite nationalistische oder ethnische Aufladung."
Volk,1946-1969,1949,1949-09-15,"Alfred Döblin: ""November 1918, Verratenes Volk"".","Alfred Döblin: ""November 1918, Verratenes Volk"".",57,2,2,historisch/überholt,"Verweist auf das 1918 ‚verratene‘ Kollektiv im Kontext der Novemberrevolution; kritisch-reflexiver Gebrauch, nicht biologisch-nationalistisch."
Volk,1946-1969,1949,1949-06-23,"Es kam nämlich schließlich dabei heraus, daß ein Großteil der Beamten nicht aus Berufsinteresse, sondern nur und lediglich der gesicherten Pension halber ihren Platz ausfüllte, und es kam auf der anderen Seite heraus, daß weite Teile unseres Volkes gerade in dieser Sicherheit den Krebsschaden des Beamtentums erblicken, weil hier eben in den meisten Fällen nicht die Leistung entscheidet, sondern,, wie es ein Einsender drastisch schrieb, die Anzahl der durchgescheuerten Hosenböden.","Es kam nämlich schließlich dabei heraus, daß ein Großteil der Beamten nicht aus Berufsinteresse, sondern nur und lediglich der gesicherten Pension halber ihren Platz ausfüllte, und es kam auf der anderen Seite heraus, daß weite Teile unseres Volkes gerade in dieser Sicherheit den Krebsschaden des Beamtentums erblicken, weil hier eben in den meisten Fällen nicht die Leistung entscheidet, sondern,, wie es ein Einsender drastisch schrieb, die Anzahl der durchgescheuerten Hosenböden.",58,3,2,gegenwärtig/neutral,"„unseres Volkes“ gebraucht hier als deskriptive Bezeichnung der Bevölkerung im Hier und Jetzt und drückt kein ethnisch-biologisches Blutsgemeinschaftsdenken aus, sondern eine kritische Wahrnehmung breiter Bevölkerungsteile gegenüber dem Beamtentum."
Volk,1946-1969,1949,1949-12-01,"Von den 24 Millionen Bürgern der Rzeczpospolita Polska hat Stalin nicht mehr als maximal drei Millionen wirklich erobert, die restlichen 21 Millionen, rund 88 v. H. des polnischen Volks, sind gegen seine Ideologie immun, weil sie eine andersgeartete, der seinigen diametral entgegengesetzte Bindung aufrechterhalten, die zur katholischen Kirche.","Von den 24 Millionen Bürgern der Rzeczpospolita Polska hat Stalin nicht mehr als maximal drei Millionen wirklich erobert, die restlichen 21 Millionen, rund 88 v. H. des polnischen Volks, sind gegen seine Ideologie immun, weil sie eine andersgeartete, der seinigen diametral entgegengesetzte Bindung aufrechterhalten, die zur katholischen Kirche.",59,4,5,gegenwärtig/neutral,Der Text kontrastiert 'Bürger' und 'Volk' und zeichnet das polnische Volk als aktuell kulturell/konfessionell gebundene Einheit gegen Stalin—also eine ethnisch-kulturelle Gemeinschaft mit positiver/identitätsstiftender Wertung.
Volk,1946-1969,1949,1949-03-10,"Der italienische Außenminister Graf Sforza bat ein neues Buch mit dem Titel ""Föderalismus oder neue Kriege"" vorgelegt, in dem die überragende Bedeutung des föderalistischen Gedankens als Grundbedingung eines friedlichen Zusammenlebens der Völker untersucht wird.","Der italienische Außenminister Graf Sforza bat ein neues Buch mit dem Titel ""Föderalismus oder neue Kriege"" vorgelegt, in dem die überragende Bedeutung des föderalistischen Gedankens als Grundbedingung eines friedlichen Zusammenlebens der Völker untersucht wird.",60,2,2,zukünftig/projiziert,"Spricht von 'Völker' im internationalen, föderalistischen Sinn als normativ-projizierte Grundlage für künftiges friedliches Zusammenleben und ist nicht ethnisch-biologisch aufgeladen."
Volk,1946-1969,1949,1949-02-10,"Ihr Vertrauen wird mir die Kraft geben, immer der erste zu sein, wenn es gilt, Bekenntnis und Zeugnis abzulegen für den neuen Lebensgrundsatz des deutschen Volkes: Freiheit und Recht!""","Ihr Vertrauen wird mir die Kraft geben, immer der erste zu sein, wenn es gilt, Bekenntnis und Zeugnis abzulegen für den neuen Lebensgrundsatz des deutschen Volkes: Freiheit und Recht!""",61,2,4,zukünftig/projiziert,"Der Appell an Vertrauen und das Bekenntnis zu einem 'neuen Lebensgrundsatz' macht 'Volk' zu einem verfassungsnahen, zukunftsorientierten Identitätsanker und vermeidet ethnisch-biologische Sprache."
Volk,1946-1969,1949,1949-09-08,"In den nördlichsten, von den Deutschen unter General Rendulic total zerstörten und nach der Befreiung unter großen Opfern des ganzen Volkes wiederaufgebauten Provinzen Troms und Finnmark ist der Wahlkampf bereits in vollem Gange.","In den nördlichsten, von den Deutschen unter General Rendulic total zerstörten und nach der Befreiung unter großen Opfern des ganzen Volkes wiederaufgebauten Provinzen Troms und Finnmark ist der Wahlkampf bereits in vollem Gange.",62,2,4,historisch/überholt,"„des ganzen Volkes“ betont bürgerschaftliche Solidarität und Opfer im Wiederaufbau nach der Befreiung, ist positiv konnotiert und bezieht sich auf vergangene Leistungen."
Volk,1946-1969,1949,1949-08-11,"""Mögen die Radiobastarde in den Hinterhöfen New Yorks sich noch so anstrengen"", schrieb das Gewerkschaftsblatt ""Trud"" ""sie werden den Fortschritt der befreiten Völker nicht aufhalten können.","""Mögen die Radiobastarde in den Hinterhöfen New Yorks sich noch so anstrengen"", schrieb das Gewerkschaftsblatt ""Trud"" ""sie werden den Fortschritt der befreiten Völker nicht aufhalten können.",63,2,5,zukünftig/projiziert,"‚Völker‘ wird hier internationalistisch-revolutionär als kollektive, nicht-ethnische Einheit positiv bewertet und auf einen zukünftigen Fortschritt projiziert."
Volk,1946-1969,1949,1949-12-15,"Bei einer Parlamentarisierung des zwischenstaatlichen Lebens werden sich immer Völker finden, die sich durch Mehrheitsbeschlüsse in ihrem guten Recht beeinträchtigt fühlen.","Bei einer Parlamentarisierung des zwischenstaatlichen Lebens werden sich immer Völker finden, die sich durch Mehrheitsbeschlüsse in ihrem guten Recht beeinträchtigt fühlen.",64,2,2,zukünftig/projiziert,"'Völker' wird als rechtlich-politische Kollektive gebraucht und dient einer warnenden, zukunftsgerichteten Reflexion über Majoritätsentscheidungen."
Volk,1946-1969,1949,1949-09-08,"Hieß es erst, Religion sei Opium für das Volk, offenbart man jetzt, die orthodoxe Kirche solle leben!","Hieß es erst, Religion sei Opium für das Volk, offenbart man jetzt, die orthodoxe Kirche solle leben!",65,3,1,gegenwärtig/neutral,'Volk' wird hier als allgemeine Bevölkerung in kritischer Reflexion gebraucht und in der aktuellen Debatte thematisiert.
Volk,1946-1969,1949,1949-11-24,"Die Informationsquellen des Volks sind das in Polentraditionelle ""Gerücht"" mit seinen oft hanebüchenen Behauptungen und der Londoner Rundfunk.","Die Informationsquellen des Volks sind das in Polentraditionelle ""Gerücht"" mit seinen oft hanebüchenen Behauptungen und der Londoner Rundfunk.",66,3,2,gegenwärtig/neutral,"Bezieht sich auf das Volk als gegenwärtige Bevölkerungseinheit (Alltagspublikum), nicht als ethnische Gemeinschaft; der Satz kritisiert seine Informationsquellen (Gerüchte und Londoner Rundfunk)."
