Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Volk,1918-1932,1919.0,1919-12-31,"Seit Xelhua die Sieben Höhlen und das Reiherland verlassen, seien die Totonaken immer ein freies Volk gewesen, und erst vor wenigen Jahren habe Montezuma ihnen das Joch der Dienstbarkeit auferlegt.",,63,4.0,5.0,historisch/überholt,"Bezeichnet die Totonaken als historisch autonome Ethnie und hebt ihre langjährige Freiheit gegenüber jünglicher Unterwerfung hervor, daher ethnisch-konnotiert und als Stolzssymbol dargestellt."
Volk,1918-1932,1919.0,1919-12-31,"Auch Montezuma wäre durch diese Scheu abgehalten worden, hätte sein verängstigtes Volk ihm nicht den Beschluß abgerungen, durch ein unerhörtes Geschenk die verlorene Gunst des Himmels zurückzukaufen.",,64,2.0,2.0,historisch/überholt,"Bezieht sich auf Montezumas verängstigte Untertanen als historisches Kollektiv, nicht als nationalistisches/ethnisches Identitätszeichen; eher beschreibend/kritisch."
Volk,1918-1932,1919.0,1919-12-31,"Und selbst Prinz Kriegsmaske willigte ein, daß das Volk den neuen Glauben annahm.",,62,3.0,3.0,historisch/überholt,"Bezeichnet die kollektive Bevölkerung beim vollendeten Akt des Glaubenswechsels, ohne explizit ethnisch-nationalistische Rhetorik."
Volk,1918-1932,1919.0,1919-12-31,"Er lag viele Abende neben mir im Grase und erzählte von Kapital und Armut, von Freiheit und Unterdrückung und von einer kommenden, großen Zeit des arbeitenden Volkes.",,67,2.0,5.0,zukünftig/projiziert,"‚arbeitendes Volk‘ erscheint als positive, klassenbezogene Kollektivbezeichnung, die eine kommende, erlösende Zeit prognostiziert."
Volk,1918-1932,1919.0,1919-12-31,"Wißt ihr denn nicht, daß ich meinem Volke heilig bin wie einer der Himmelsgötter?",,70,5.0,5.0,gegenwärtig/neutral,"Sakralisierende, führerzentrierte Formulierung, die das Volk als quasi-religiöse, gemeinschaftlich-ethnische Einheit erhöht."
Volk,1918-1932,1919.0,1919-12-31,"Im Schooß des Volkes, im Schooß der Nationalversammlung, etc. -, tat, als hätte er in einem Bezirksverein Königs Geburtstag zu feiern u. vergaß über allen Phrasen die sachliche Angabe dessen, was die neue Verfassung bestimmt, fast völlig. -",,65,2.0,1.0,gegenwärtig/neutral,"'Volk' erscheint als rhetorische Phrase im Kontext der Nationalversammlung und wird ironisch-kritisch gebraucht, nicht als stolzes Blutsgemeinschaftssymbol."
Volk,1918-1932,1919.0,1919-12-31,"Volk, du zögerst.",,66,3.0,2.0,zukünftig/projiziert,"Direkte Anrede als Mahnung an die Bevölkerung 1919; appellativ und handlungsorientiert, ohne explizit ethnische Begründung."
Volk,1918-1932,1919.0,1919-12-31,Und das Volk?,,69,3.0,2.0,gegenwärtig/neutral,"Kurzfrage im revolutionären 1919-Kontext, die aktuelle politische Lage der Bevölkerung anspricht und eher als reflexive Nachfrage denn als stolzes Identitätszeichen wirkt."
Volk,1918-1932,1919.0,1919-12-31,"Die heilige Stadt neu aufzubauen, an deren Schönheit versunkene Geschlechter und sagenhafte Völker gebaut, an deren Tempeln die versteinerten Spuren einer überreichen Vorzeit dem Beschauer auf Schritt und Tritt bis zum Tage des Blutbades entgegengestrahlt hatten - das überließen die Christen den durch Verheerung verarmten, entblößten und entgötterten Bewohnern.",,54,1.0,3.0,historisch/überholt,"'Völker' bezeichnet sagenhafte, vergangene Bevölkerungsgruppen als historische Bauherren und wird deskriptiv, nicht ethno-nationalistisch, verwendet."
Volk,1918-1932,1919.0,1919-12-31,"Montezuma soll keine Länder mehr erobern, damit sie Länder erobern können; Montezuma soll keine Völker knechten, damit sie Völker knechten können.",,71,4.0,1.0,zukünftig/projiziert,"„Völker“ wird als kollektive Gruppen dargestellt, die geknechtet werden können; der Satz mahnt gegen weitere Eroberung und richtet sich auf künftiges Unterlassen."
Volk,1918-1932,1919.0,1919-12-31,"Denn krankte unser Volk nicht innerlich, unbewußt und wider Willen oft an solchem Glauben, wie hätte es sich durch Monate und Jahre hindurch in die trügerische Überzeugung hineinzuleben vermocht, seine Befreiung könnte ihm von den Völkern kommen, Palästina könnte ihm als Geschenk in den Schoß fallen!",,68,4.0,1.0,gegenwärtig/neutral,"’Volk’ erscheint als innerlich ‚krankes‘ Kollektiv (organische Metapher mit ethnischer Note), jedoch im kritischen/reflexiven Ton und bezogen auf den gegenwärtigen Zustand."
Volk,1918-1932,1919.0,1919-12-31,Es findet sich eine von den Edlen abweichende politische Stellungnahme des »Volks«.,,77,3.0,3.0,gegenwärtig/neutral,"Neutrale Beschreibung einer gegenwärtigen politischen Stellungnahme des Volkes gegenüber den Edlen; Anführungszeichen signalisieren Distanz, aber kein biologisch-nationalistischer Ton."
Volk,1918-1932,1919.0,1919-12-31,"Du, Volk, bist weich, und sie machen mit dir in ihren Händen, was sie mögen!",,75,2.0,1.0,gegenwärtig/neutral,"Adressiert das Volk als gegenwärtig schwach und manipulierbar; kritische Mahnung an die Bevölkerung, nicht ethnisch aufgeladen."
Volk,1918-1932,1919.0,1919-12-31,DAS VOLK plötzliche Angst.,,72,3.0,2.0,gegenwärtig/neutral,Formulierung bezeichnet gegenwärtige kollektive Angst der Bevölkerung und enthält keine explizite ethnische/biologische Nationalrhetorik.
Volk,1918-1932,1919.0,1919-12-31,VOLK.,,76,4.0,5.0,gegenwärtig/neutral,"Großbuchstabiges Ein-Wort „VOLK.“ wirkt 1919 als mobilisierender, identitätsstiftender Aufruf mit stark nationalistischer/ethnischer Konnotation."
Volk,1918-1932,1919.0,1919-12-31,"Durfte er sich und seinem Volke die Schmach eines schimpflichen, ausrottenden Friedens aufbürden?",,73,4.0,4.0,zukünftig/projiziert,'Volke' wird als kollektive nationale Einheit patriotisch aufgeladen und als zu schützende Identität gegen eine drohende Schmach dargestellt.
Volk,1918-1932,1919.0,1919-12-31,Das Volk stürmte die Tempel und nach dem Sieg über den Adel beschloß es die Absetzung sowohl des Edlen Traurigen wie der Schwarzen Blume: statt ihrer sollte Prinz Ohrring-Schlange die Stirnbinde aus Türkismosaik tragen.,,74,2.0,5.0,gegenwärtig/neutral,"Das Volk erscheint als aktiver, siegreicher revolutionärer Akteur gegen den Adel, primär politisch-sozial und nicht ethnisch begründet."
Volk,1918-1932,1919.0,1919-12-31,"Sein Idealismus sträubte sich, an die Tücke eines Volkes zu glauben, das den Überbringer der weißen Schminke auf so ritterliche Weise unversehrt gelassen.",,81,3.0,2.0,gegenwärtig/neutral,"Bezeichnet eine allgemeine Bevölkerung und wird skeptisch als potenziell tückisch dargestellt, ohne ethnisch-biologische Aufladung."
Volk,1918-1932,1919.0,1919-12-31,"Volk, Volk! Greif die Betrüger!",,78,5.0,5.0,gegenwärtig/neutral,Unmittelbarer Aufruf zur kollektiven Aktion gegen angebliche Betrüger; typisch nationalistisch-ethnische Mobilisierung des ‚Volk‘ im Nachkriegs-Kontext.
Volk,1918-1932,1919.0,1919-12-31,"Und darum hat ihr Fürst, der große König des Ostens, sie ausgesandt, daß sie die Völker befreien, auch euch Tlascalteken befreien von der Gewaltherrschaft Montezumas und vom Blutdurst der falschen Götter Anahuacs.",,79,4.0,2.0,zukünftig/projiziert,"Spricht von ethnischen 'Völkern' als zu befreienden Gruppen im kolonial-paternalistischen Sinn, nicht als staatsbürgerliche Verfassungsgemeinschaft."
Volk,1918-1932,1919.0,1919-12-31,"In einer andern werden »Edle, Beamte und Volk« unterschieden.",,84,3.0,3.0,gegenwärtig/neutral,"Beschreibende Unterscheidung von Ständen (Edle, Beamte vs. Volk) als alltägliche Bevölkerungsbezeichnung ohne ethnische Aufladung oder stolzsprachliche Wertung."
Volk,1918-1932,1919.0,1919-12-31,"»Die Republik ist die Form, die Demokratie ist die Methode, durch welche sich die Elemente des Volkes entwickeln und um die politische Macht kämpfen können.",,85,1.0,3.0,zukünftig/projiziert,"Volk wird als politische Gesamtheit beschrieben, nicht ethnisch, und als Subjekt demokratischer Entwicklung und künftigen Machtkampfs."
Volk,1918-1932,1919.0,1919-12-31,"Volk, nun brauchst du nicht Führer mehr.",,80,2.0,5.0,gegenwärtig/neutral,"Direkte Anrede des Volkes im revolutionären 1919-Kontext, betont Selbstbestimmung und Abkehr von führerzentrierter Herrschaft."
Volk,1918-1932,1919.0,1919-12-31,"Gehört hatte er nichts, behauptete aber, der Knabe habe vor, das Volk Tezcucos zu den Waffen zu rufen.",,83,4.0,2.0,zukünftig/projiziert,"Das 'Volk' erscheint als kollektive/ethnische Einheit, die zu den Waffen gerufen werden soll — militärisch und in die Zukunft projiziert, eher bedrohlich als stolz."
Volk,1918-1932,1919.0,1919-12-31,Von Volk zu Volk war es geraunt worden.,,82,3.0,3.0,historisch/überholt,"'Volk' bezeichnet hier die allgemeine Bevölkerung (Gerücht ging von Volk zu Volk), neutral-deskriptiv und im Vergangenheitsbezug."
Volk,1918-1932,1920.0,1920-02-24,"»Wenn einige Tausend einem Volk von sechzig Millionen die Gurgel zudrücken wollen, dann habe ich als Reichswehrminister keine Bedenken, ihnen die Knochen entzweizuschlagen.«",,90,4.0,5.0,gegenwärtig/neutral,"Das 'Volk' wird als aktuelle nationale Gesamtheit präsentiert, die militärisch zu verteidigen ist, und dient als identitätsstiftendes Schutzobjekt."
Volk,1918-1932,1920.0,1920-01-22,"Unfaßbar jene vollkommene Nichtachtung andrer Rassen und Völker - unfaßbar die Verständnislosigkeit dafür, daß das auch Menschen sind.",,89,2.0,1.0,gegenwärtig/neutral,"Kritische Verurteilung der gegenwärtigen Nichtachtung anderer Rassen und Völker; keine nationalistische Verherrlichung, sondern Mahnung."
Volk,1918-1932,1920.0,1920-03-05,"Wie der Temps "" meldet, hat der französische Ministerpräsident im Kammerausschuß für auswärtige Angelegenheiten am Sonnabend mitgeteilt, die Volks abstimmung in Oberschlesien solle, einem dringenden Wunsche Polens entsprechend, möglichst beschleunigt werden und sei bereits für die Zeit nach Pfingsten in Aussicht genommen.",,92,2.0,3.0,zukünftig/projiziert,Bezieht sich neutral auf die Wahlkörperschaft bei einer anstehenden Volksabstimmung und nicht auf eine ethnische Blutsgemeinschaft.
Volk,1918-1932,1920.0,1920-01-20,"Hier handelt es sich nicht um Parteifragen, sondern um das Lebensinteresse des deutschen Volkes.",,88,4.0,5.0,zukünftig/projiziert,Formulierung appelliert an kollektive Lebens- und Existenzinteressen des ‚deutschen Volkes‘ und dient identitätsstiftender Mobilisierung.
Volk,1918-1932,1919.0,1919-12-31,Das Volk wirft mit Steinen nach seinem Gott - das ist eure Erlösung!,,86,2.0,5.0,gegenwärtig/neutral,"Das ‚Volk‘ wird als gegenwärtiger, handlungsfähiger Kollektivakteur gefeiert (revolutionär/antiklerikal), nicht primär ethnisch-biologisch definiert."
Volk,1918-1932,1920.0,1920-03-08,Der Völkerbund soll in ein Rechtsmittel der vereinigten Völker umgestaltet werden.,,93,2.0,4.0,zukünftig/projiziert,"‚vereinigten Völker‘ wird als institutionell-internationalistische, zukunftsorientierte Formulierung genutzt, die auf eine positive Umgestaltung zielt."
Volk,1918-1932,1920.0,1920-03-09,"Denn jeder wirklich ernsthafte und wirklich vaterländisch denkende Mensch sollte denn doch vor einem Unternehmen zurückscheuen, das, wie die ""Kölnische Zeitung"" völlig zutreffend ausführt, jede Wiederausrichtung Deutschlands verhindern und das deutsche Volk in unabsehbare Katastrophen oder in dauernde Knechtschaft hineintreiben müßte.",,94,4.0,5.0,zukünftig/projiziert,"‚Das deutsche Volk‘ wird hier als schützenswerte kollektive Einheit in Gefahr dargestellt und nationalistischer Schutzpflichten zugeordnet, zugleich wird eine drohende Zukunftsvision beschworen."
Volk,1918-1932,1920.0,1920-03-09,"Wir legen gerade großen Wert darauf, daß wenigstens die Kinder des deutschen Volkes vier Jahre hindurch innerhalb der Schule ohne Klassen unterschiede zusammenleben . Wir bitten, die Ausschußberatung bei aller Gründlichkeit nicht unnötig hinauszuschieben.",,96,3.0,4.0,zukünftig/projiziert,'Volk' wird normativ zur Betonung nationaler Einheit der Kinder verwendet und als identitätsstiftendes Ziel für schulische Praxis proklamiert.
Volk,1918-1932,1919.0,1919-12-31,"Denn bei den Völkern Anahuacs waren Nachtkämpfe verpönt, seit uralters von den Göttern verboten.",,87,3.0,2.0,historisch/überholt,"Bezieht sich rückblickend auf die kultisch-religiösen Völker Anahuacs als ethnisch-historische Einheit, deskriptiv bis mahnend, nicht staatsbürgerlich begründet."
Volk,1918-1932,1920.0,1920-03-24,"Die Partei nimmt nach den Erklärungen der neuen Regierung als selbstverständlich an, daß auch diese Regierung das Ziel hat, unverzüglich verfassungsmäßige Zustände wieder herzustellen, daß sie also innerhalb der in der Verfassung festgelegten Frist von 60 Tagen auf Grund des Nationalversammlungs-Wahlrechts (Verordnung vom 30. November 1918) durch Neuwahlen dem Volke Gelegenheit geben wird, seinen Willen, bei dem die letzte Entscheidung über das Schicksal von Volk und Vaterland steht, zum Ausdruck bringen.",,97,4.0,4.0,zukünftig/projiziert,"Das 'Volk' erscheint als souveräne Entscheidungsinstanz verbunden mit 'Vaterland' und nationalem Schicksalsvokabular, aber im Rahmen verfassungsmäßiger Wahlen zur Zukunftsbestimmung."
Volk,1918-1932,1920.0,1920-03-24,"Schon will die Mehrheit die Wahl des Reichspräsidenten nicht durch die Gesamtheit des Volkes, sondern durch das Parlament vornehmen.",,98,1.0,3.0,gegenwärtig/neutral,"»Gesamtheit des Volkes« wird als Wahlkörper im aktuellen politischen Streit um direkte Volkswahl gebraucht, nicht als ethnische Blutsgemeinschaft."
Volk,1918-1932,1920.0,1920-12-31,"wo einmal die Phantasie eines ganzen Volkes in der Richtung auf das rein quantitativ Große gelenkt ist, wie in den Vereinigten Staaten, da wirkt diese Zahlenromantik mit unwiderstehlichem Zauber auf die »Dichter« unter den Kaufleuten.",,101,2.0,2.0,gegenwärtig/neutral,Bezieht sich auf die gegenwärtige Bevölkerung als Masse und übt kritisch-ironische Kritik an ihrer auf quantitatives Wachstum ausgerichteten Phantasie.
Volk,1918-1932,1920.0,1920-03-09,"Noch schlimmer aber, und in dieser Zeit gänzlicher Machtlosigkeit noch gefährlicher für Volk und Land ist das andere Extrem, die Knüppelpolitik radaulustiger Schwärmer für das Deutschland der Generäle von einst.",,95,4.0,1.0,gegenwärtig/neutral,‚Volk‘ wird als bedrohte nationale Gemeinschaft in der Gegenwart angesprochen und im warnenden Ton gegen nostalgisch-militaristische Strömungen verwendet.
Volk,1918-1932,1920.0,1920-12-12,"Aus den Tiefen des Volkes war das Tiefste und Reinste tönend geworden; es waren Töne der Freude, ein heiliger, beflügelter, leichter Sinn sprach aus ihnen, kein Leichtsinn; seliges Gefühl des Lebens; die Abgründe sind geahnt, aber ohne Grauen, das Dunkel noch durchstrahlt von innigem Licht, dazwischen die Wehmut wohl - denn Wehmut kennt das Volk -, aber kaum der schneidende Schmerz, niemals der Einsamkeit starrendes Bewußtsein.",,100,5.0,5.0,gegenwärtig/neutral,"Der Text idealisiert das Volk als organisch-religiöse, identitätsstiftende Kraft und verherrlicht dessen Gemütszustand, was völkisch-nationale Tendenzen nahelegt."
Volk,1918-1932,1920.0,1920-07-11,"Rußland, dieses lauernde Gehirn, wird eines Tages fürchterlich hervorbrechen, und das Volk der Bakunine und Dostojewskis wird sich seine Freiheit erköpfen.«",,99,4.0,1.0,zukünftig/projiziert,"Das Wort konstituiert ein ideologisch-kulturelles russisches Kollektiv (Bakunin/Dostojewskij) als künftig bedrohliche Masse und ist alarmistisch, nicht staatsbürgerlich."
Volk,1918-1932,1920.0,1920-12-31,"Im Kriege freilich wurde dieser nationale Charakter nicht bewahrt, sondern auch viel fremdes Volk angeworben, auch Kriegsgefangene in Menge eingestellt und Offiziere fremden Geblütes angenommen.",,105,5.0,1.0,historisch/überholt,"Betont ethnische/biologische Zugehörigkeit ('fremdes Volk', 'fremden Geblütes') und kritisiert die Verwässerung des nationalen Charakters im Krieg."
Volk,1918-1932,1920.0,1920-12-31,"Fabius entfloh aus dem Lager nach Rom; der Senat legte sich ins Mittel; der Vater des Schuldigen, der selber Diktator und dreimal Konsul gewesen war, appellierte an das Volk und die Volkstribunen.",,104,1.0,3.0,historisch/überholt,"Bezieht sich auf das römische Volk als politisches Appellationssubjekt in einer historischen Erzählung, nicht auf ethnische Blutsgemeinschaft."
Volk,1918-1932,1920.0,1920-12-31,"Dieser wird dann alle fremden Bedränger, aber nicht nur sie, sondern auch die Übeltäter im eigenen Lande vernichten: zu dieser spezifisch ethisch gewendeten Hoffnung verdichtete sich, unter dem Einfluß der besondersartigen Beziehung Jahwes zu seinem Volk kraft der berith, die Hoffnung in Israel und nur dort.",,103,4.0,4.0,zukünftig/projiziert,"Bezieht sich auf Israel als spezifisch-ethnisch-religiöse Gemeinschaft im Rahmen des Bundes (berith) und auf eine in die Zukunft gerichtete, erwartende Heilserwartung."
